"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903054 - MATERIAL INSTALACAO ELETRICA E ELETRONICA","               6.537,10","                   0,00"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903055 - MATERIAL PARA TELECOMUNICACOES","                 323,70","                   0,00"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903060 - SUPRIMENTO DE INFORMATICA","             206.752,47","              30.771,95"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903061 - PECAS E ACESSOR.E COMPONENTES DE INFORMATICA","             108.404,87","              25.355,47"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903063 - FARDAMENTO,VESTUARIO,UNIFOR,TECIDO, AVIAMENT","              25.429,85","               3.045,00"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903080 - ANIMAIS PARA ABATE,EXPERIMENTO E SEMEM","                   0,00","               2.820,60"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903090 - OUTROS MATERIAIS DE CONSUMO","           3.029.283,90","             100.142,39"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903295 - MATERIAL OU BEM PARA DISTRIBUICAO GRATUITA","          10.027.196,96","           2.171.173,88"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903342 - PASSAGENS AEREAS","             116.824,18","              10.151,20"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903343 - LOCACAO DE VEICULOS,AERONAVES E OUTROS","             519.191,47","              44.461,21"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903344 - VALE-TRANSPORTE","             117.131,00","              12.891,40"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903345 - OUTRAS DESP.C/TRANSPORTES E LOCOMOCAO","              71.218,24","              10.964,10"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903501 - OUTROS SERV.CONSULTORIA,ASSESS.E AUDITORIA","               3.000,00","                   0,00"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903613 - ESTAGIARIOS DIRETAMENTE CONTRATADOS","             665.483,14","              66.861,32"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903621 - REPAROS DE EQUIP.INSTAL.E MATERIAL PERMANENT","               6.431,00","                   0,00"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903796 - SERVICOS DE LIMPEZA","          13.207.925,53","           2.191.028,66"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903912 - SERV.PROGRAMAS E APLICATIVOS DE INFORMATICA","             459.969,21","              24.000,87"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903913 - LOCACAO DE EQUIPAMENTOS DE INFORMATICA","             157.641,90","               2.659,80"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903916 - GAS MEDICINAL (SERV.DE FORNEC. E LOCACAO)","             360.620,52","              53.859,90"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903919 - LOCACAO DE MAQUINAS E EQUIPAMENTOS DIVERSOS","           1.596.825,40","             322.318,94"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903920 - INSTAL.MANUT.DE EQUIP.DE INFORMATICA","             144.315,49","              10.800,00"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903936 - DEDETIZACAO,DESINSETIZACAO E DESRATIZACAO","              51.862,78","               5.873,27"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903940 - FRETES E TRANSPORTES","              29.065,91","                   0,00"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903941 - SERVICO DE LAVANDERIA","           2.219.791,10","             314.650,73"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903945 - OUTROS SEGUROS","                 539,17","                   0,00"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903946 - SERVICOS MEDICOS,HOSPITALARES E ODONTOLOGICO","             334.524,51","                   0,00"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903954 - CONGRESSOS,SEMINARIOS,SIMPOSIOS E CONGENERES","              14.019,10","                   0,00"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903958 - AUDIO,VIDEO,FOTO E PROJECAO","               1.080,00","                   0,00"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903961 - CURSOS PARA SERVIDOR/FUNCIONARIO","               7.258,00","                   0,00"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903963 - INSTAL.REPAR.MANUTENCAO DE DIVISORIAS/PORTAS","              36.999,70","                   0,00"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903973 - FORNEC.ALIMENTACAO PREPARADA-OUTROS","             782.868,58","             341.725,30"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903979 - CONSERVACAO E MANUTENCAO DE IMOVEIS","               1.625,00","              60.008,07"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903980 - CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT","           5.355.446,43","             800.162,12"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903981 - REFORMAS DE IMOVEIS","              28.022,74","               3.500,00"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903983 - SERVICOS GRAFICOS","              30.720,00","               2.953,50"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903992 - DESPESAS MIUDAS E DE PRONTO PAGAMENTO","              84.402,49","                   0,00"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903999 - OUTROS SERVICOS DE TERCEIROS","          22.390.456,74","           1.094.612,78"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33909214 - LIMPEZA","             526.330,44","                   0,00"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33909220 - OUTRAS DESPESAS DE EXERCICIOS ANTERIORES","               1.693,34","                   0,00"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33909315 - AJUDA DE CUSTO-PESSOAL CIVIL","              22.669,00","                   0,00"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","44905110 - ESTUDOS E PROJETOS","                   0,00","              16.300,17"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","44905130 - EXECUCAO DE OBRAS E INSTALACOES","             942.662,27","                   0,00"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","44905220 - EQUIPAMENTOS PARA INFORMATICA","             101.236,26","               4.823,60"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","44905232 - MOBILIARIO EM GERAL","              70.115,10","             239.551,49"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","44905233 - MATERIAL EDUCATIVO,CULTURAL E RECREATIVO","              10.025,00","                   0,00"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","44905234 - OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE","           1.374.038,79","             308.799,64"
"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","44905235 - EQUIP.E MOBIL.MED.-HOSPITALAR,ODONTOLOGICO","           1.587.961,47","             470.140,29"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31900111 - INATIVOS-RPPS","           3.430.780,00","             326.532,10"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31900114 - INATIVOS 13 SALARIO-RPPS","             273.540,09","              55.748,28"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31900701 - CONTRIBUICAO PATRONAL","             542.994,08","             345.715,95"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31901112 - PESSOAL CIVIL PAGO PELA UNIDADE","         204.274.314,05","          22.804.769,03"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31901129 - PESSOAL CIVIL PAGO PELA UNIDADE-13 SALARIO","          18.811.834,79","              50.636,70"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31901131 - PESSOAL CIVIL PAGO PELA UNIDADE-1/3 FERIAS","           5.405.187,43","           1.581.409,57"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31901136 - ABONO DE PERMANENCIA","           3.519.287,77","             317.462,19"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31901313 - FUNDO DE GARANTIA POR TEMPO DE SERVICO","           6.208.422,46","             786.175,76"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31901321 - FGTS-13 SALARIO","             110.549,91","             480.480,37"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31901323 - PREVIDENCIA SOCIAL/PESSOAL CLT","          18.517.472,42","           1.650.129,28"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31901327 - ENC.PATRO.POR DEMISSAO DE SERVIDOR/EMPREGADO","              26.403,72","              94.443,63"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31905921 - PENSAO JUDICIAL DE CARATER INDENIZATORIO","              40.455,03","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31909412 - INDENIZ.POR DEMISSAO DE SERVID.OU EMPREG.","           2.313.557,49","             288.157,32"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31911301 - CONTRIB PATRONAL-SAO PAULO PREVIDENCIA-SPPRE","          27.923.039,18","          28.309.007,98"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31911302 - CONTRIB ESTADO P/COBERTURA INSUF FIN-SPPREV","         246.673.494,40","         241.749.941,10"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33900842 - AUXILIO FUNERAL - PODER EXECUTIVO","             128.594,18","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33900845 - AUXILIO FUNERAL - PODER EXECUTIVO - INATIVOS","             700.102,29","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33901401 - DIARIAS PESSOAL CIVIL","             231.403,28","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33901416 - DIARIAS NO EXTERIOR","             390.648,58","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33901801 - AUXILIO FINANCEIRO A ESTUDANTES","             177.483,04","              22.300,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903010 - GENEROS ALIMENTICIOS","               3.036,00","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903013 - MATERIAL E UTENS.P/REFEITORIO,COPA E COZINHA","              34.819,13","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903014 - MATERIAL DE LIMPEZA","              18.021,56","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903015 - ARTIGOS DE HIGIENE PESSOAL","               2.641,50","                 840,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903016 - MATERIAL DE ACONDICIONAMENTO E EMBALAGEM","              25.537,06","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903021 - GASOLINA AUTOMOTIVA","              84.386,83","               7.395,69"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903022 - DIESEL AUTOMOTIVO","             386.970,21","              41.541,94"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903023 - ETANOL AUTOMOTIVO","             573.636,77","              26.663,42"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903024 - OUTROS COMBUSTIVEIS E LUBRIFICANTES","             112.666,79","              19.042,80"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903031 - MATERIAL MEDICO,HOSPITALAR E ODONTOLOGICO","               9.415,08","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903032 - MATERIAL DE USO LABORATORIAL","              53.899,06","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903039 - MATERIAL ESPORTIVO E DE LAZER","              48.849,66","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903040 - MATERIAL EDUCATIVO E CULTURAL","              47.538,60","              39.222,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903041 - MATERIAL DE ESCRITORIO PAPELARIA E IMPRESSOS","             103.432,25","               3.333,41"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903042 - MATERIAL PARA FOTOGRAFIA E FILMAGEM","                 300,00","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903043 - LIVROS P/BIBLIO.PUBLI,MAPAS,OUTRAS PUBLICACA","                 682,08","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903050 - PECAS DE REPOSICAO E ACESSORIOS","              54.550,43","                 729,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903051 - FERRAM.AVULSAS NAO ACION.P/FORCA MOTRIZ","               1.631,50","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903052 - MATERIAL P/ CONSERVACAO E MANUT. DE IMOVEIS","               1.203,08","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903054 - MATERIAL INSTALACAO ELETRICA E ELETRONICA","              36.964,01","               1.902,50"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903055 - MATERIAL PARA TELECOMUNICACOES","               4.735,90","                 320,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903060 - SUPRIMENTO DE INFORMATICA","              34.884,85","                 660,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903061 - PECAS E ACESSOR.E COMPONENTES DE INFORMATICA","              13.897,55","              34.398,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903063 - FARDAMENTO,VESTUARIO,UNIFOR,TECIDO, AVIAMENT","              25.676,82","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903066 - MATERIAL PROT.SEGUR.SOCORRO E SOBREVIVENCIA","              34.549,90","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903090 - OUTROS MATERIAIS DE CONSUMO","           8.085.904,48","              58.370,17"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903342 - PASSAGENS AEREAS","             806.047,91","               1.538,05"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903343 - LOCACAO DE VEICULOS,AERONAVES E OUTROS","          11.091.219,80","           1.348.601,54"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903344 - VALE-TRANSPORTE","             398.109,20","              27.368,09"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903345 - OUTRAS DESP.C/TRANSPORTES E LOCOMOCAO","               3.441,49","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903346 - TRANSPORTE PARA LOCOMOCAO DE SERVIDORES","             239.864,12","              14.978,88"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903501 - OUTROS SERV.CONSULTORIA,ASSESS.E AUDITORIA","               1.300,00","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903504 - SERVICOS DE CONSULTORIA-PESSOA JURIDICA","             342.555,67","              86.559,23"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903508 - CONSULTORIA EM TECNO. DA INFORM.PESSOA FISIC","              52.948,39","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903512 - ENCARG.SOCIAIS E OBRIG.FISCAIS AUDIT/CONS.","               8.100,09","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903611 - OUTRAS REMUNERACOES DE SERVICOS PESSOAIS","              96.901,40","               6.741,60"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903612 - ENCARGOS SOCIAIS E OBRIGACOES FISCAIS","              32.971,95","               1.531,60"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903613 - ESTAGIARIOS DIRETAMENTE CONTRATADOS","           2.244.845,22","             192.525,72"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903614 - MONITORES, FISCAIS E EXAMINADORES","               5.400,00","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903616 - AJUDA DE CUSTO A COLABORADORES EVENTUAIS","             145.621,07","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903626 - SERVICOS TECNICOS E ESPECIALIZADOS","               7.380,93","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903691 - LOCACAO DE IMOVEIS","             114.004,07","               9.472,56"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903795 - SERVICOS DE VIGILANCIA","              57.413,46","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903796 - SERVICOS DE LIMPEZA","              23.849,06","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903799 - OUTROS SERVICOS","             547.406,63","              91.183,66"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903903 - CONDOMINIOS","              16.320,00","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903912 - SERV.PROGRAMAS E APLICATIVOS DE INFORMATICA","              54.639,06","               7.900,37"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903915 - LOC.DE MAQ. REPROGRAFICAS S/MAO DE OBRA","           1.430.007,95","             799.998,67"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903919 - LOCACAO DE MAQUINAS E EQUIPAMENTOS DIVERSOS","           1.080.243,29","             171.750,79"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903920 - INSTAL.MANUT.DE EQUIP.DE INFORMATICA","              45.106,68","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903925 - SERVICOS DE CORREIOS","             962.430,22","              98.788,74"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903926 - PUBLICIDADE LEGAL","              56.303,24","               1.185,46"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903936 - DEDETIZACAO,DESINSETIZACAO E DESRATIZACAO","              27.574,61","              12.617,89"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903940 - FRETES E TRANSPORTES","             494.548,49","               1.978,32"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903941 - SERVICO DE LAVANDERIA","               1.202,60","                 951,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903942 - SEGURO DE VIDA","             161.620,02","              32.157,95"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903943 - ASSIN.DE JORNAIS,PERIODICOS E CLIPAGEM","              34.769,37","                 528,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903944 - SEGURO DE VEICULO","              30.274,17","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903945 - OUTROS SEGUROS","             367.572,46","               1.500,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903951 - CARGA DESCARGA EMPACOTA.PESAGEM LOG.ARMAZENA","             122.320,00","              14.080,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903954 - CONGRESSOS,SEMINARIOS,SIMPOSIOS E CONGENERES","             160.286,77","                 165,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903955 - INSCRICOES EM EVENTOS DIVERSOS","               9.410,00","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903956 - ALIMEN.HOSPED.P/EVENTOS PROG.PELA INSTITUICA","              30.505,00","                 683,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903957 - SERVICOS/APRESENTACOES ARTISTICAS E CULTURAI","              22.580,00","                 800,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903958 - AUDIO,VIDEO,FOTO E PROJECAO","                   0,00","              14.268,31"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903961 - CURSOS PARA SERVIDOR/FUNCIONARIO","             443.678,02","              12.532,16"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903963 - INSTAL.REPAR.MANUTENCAO DE DIVISORIAS/PORTAS","                 997,50","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903979 - CONSERVACAO E MANUTENCAO DE IMOVEIS","             300.716,20","              31.945,09"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903980 - CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT","           1.243.537,33","             169.666,14"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903982 - CONSERV.ESTRADAS E OUTROS BENS DE DOM.PUBLIC","           2.090.594,06","             259.200,09"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903983 - SERVICOS GRAFICOS","             979.522,54","             231.823,79"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903991 - LOCACAO DE IMOVEIS","                   0,00","             120.000,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903992 - DESPESAS MIUDAS E DE PRONTO PAGAMENTO","             392.248,02","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903999 - OUTROS SERVICOS DE TERCEIROS","          20.605.456,38","           1.943.003,62"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33904601 - AUXILIO - ALIMENTACAO","          92.370.712,16","             827.502,88"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33904710 - CONTRIBUICOES P/FORMACAO DO PASEP/PIS","          18.507.171,86","           2.872.884,25"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33904713 - IPTU","              13.200,85","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33904720 - OUTRAS OBRIGACOES TRIBUTARIAS E CONTRIBUTIVA","              46.152,22","                   0,00"
"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33904801 - AUXILIOS A PESSOAS FISICAS","             551.930,43","                   0,00"
