"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903030 - MEDICAMENTOS E INSUMOS FARMACEUTICOS","          19.544.943,85","           1.367.890,38"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903031 - MATERIAL MEDICO,HOSPITALAR E ODONTOLOGICO","          26.000.998,48","           2.702.585,37"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903032 - MATERIAL DE USO LABORATORIAL","          17.775.655,15","           1.747.318,74"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903039 - MATERIAL ESPORTIVO E DE LAZER","               1.756,74","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903040 - MATERIAL EDUCATIVO E CULTURAL","              19.024,76","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903041 - MATERIAL DE ESCRITORIO PAPELARIA E IMPRESSOS","             211.171,05","              11.774,64"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903050 - PECAS DE REPOSICAO E ACESSORIOS","             746.214,86","              30.484,92"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903052 - MATERIAL P/ CONSERVACAO E MANUT. DE IMOVEIS","              25.385,55","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903054 - MATERIAL INSTALACAO ELETRICA E ELETRONICA","               9.227,10","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903055 - MATERIAL PARA TELECOMUNICACOES","               1.620,00","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903060 - MATERIAIS E SUPRIMENTOS DE INFORMATICA","             315.214,74","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903061 - PECAS E ACESSOR.E COMPONENTES DE INFORMATICA","              34.600,43","               2.118,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903063 - FARDAMENTO,VESTUARIO,UNIFOR,TECIDO, AVIAMENT","              31.399,68","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903066 - MATERIAL PROT.SEGUR.SOCORRO E SOBREVIVENCIA","                 975,00","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903090 - OUTROS MATERIAIS DE CONSUMO","           2.124.569,54","              62.675,73"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903295 - MATERIAL OU BEM PARA DISTRIBUICAO GRATUITA","           9.296.543,31","           2.505.293,64"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903342 - PASSAGENS AEREAS","              97.649,50","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903343 - LOCACAO DE VEICULOS,AERONAVES E OUTROS","             547.075,31","              47.289,48"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903344 - VALE-TRANSPORTE","             124.655,20","               8.645,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903345 - OUTRAS DESP.C/TRANSPORTES E LOCOMOCAO","              17.112,96","               7.916,28"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903501 - OUTROS SERV.CONSULTORIA,ASSESS.E AUDITORIA","               2.000,00","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903613 - ESTAGIARIOS DIRETAMENTE CONTRATADOS","             682.356,73","              71.958,79"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903796 - SERVICOS DE LIMPEZA","          14.683.632,13","           2.692.956,49"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903912 - SERV.PROGRAMAS E APLICATIVOS DE INFORMATICA","             368.362,53","               8.732,66"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903913 - LOCACAO DE EQUIPAMENTOS DE INFORMATICA","             157.024,85","               2.851,57"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903916 - GAS MEDICINAL (SERV.DE FORNEC. E LOCACAO)","             431.792,93","              67.797,27"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903919 - LOCACAO DE MAQUINAS E EQUIPAMENTOS DIVERSOS","           1.798.615,76","             368.964,46"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903920 - INSTAL.MANUT.DE EQUIP.DE INFORMATICA","             173.680,20","              11.620,80"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903921 - SERVICOS DE COMUNICACAO DE DADOS","              18.248,76","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903936 - DEDETIZACAO,DESINSETIZACAO E DESRATIZACAO","              50.621,00","               1.086,22"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903940 - FRETES E TRANSPORTES","               4.107,00","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903941 - SERVICO DE LAVANDERIA","           2.060.551,51","             193.440,41"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903946 - SERVICOS MEDICOS,HOSPITALARES E ODONTOLOGICO","             692.734,60","              58.653,25"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903954 - CONGRESSOS,SEMINARIOS,SIMPOSIOS E CONGENERES","               7.268,00","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903963 - INSTAL.REPAR.MANUT.DIVI,PORTAS,CORT,PERS.AFI","              10.200,00","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903973 - FORNEC.ALIMENTACAO PREPARADA-DEMAIS SERV.PUB","             873.267,92","             147.022,92"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903979 - CONSERVACAO E MANUTENCAO DE IMOVEIS","           1.515.258,83","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903980 - CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT","           5.463.558,87","             694.054,91"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903983 - SERVICOS GRAFICOS","               4.692,00","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903992 - DESPESAS MIUDAS E DE PRONTO PAGAMENTO","              79.861,59","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33903999 - OUTROS SERVICOS DE TERCEIROS","          19.530.017,46","             615.016,71"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33904720 - OUTRAS OBRIGACOES TRIBUTARIAS E CONTRIBUTIVA","              20.441,83","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33905011 - ENERGIA ELETRICA","             801.400,88","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33905013 - AGUA E ESGOTOS","               3.815,15","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33909213 - GENEROS ALIMENTICIOS","               7.239,40","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33909214 - LIMPEZA","              20.000,00","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33909220 - OUTRAS DESPESAS DE EXERCICIOS ANTERIORES","              58.668,63","              22.273,34"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33909301 - INDENIZACOES E RESTITUICOES DIVERSAS","             141.450,30","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","33909315 - AJUDA DE CUSTO-PESSOAL CIVIL","               3.321,14","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","44903912 - SERVICOS,PROGRAMAS,APLICATIVOS DE INFORMATIC","             141.705,85","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","44903999 - OUTROS SERVICOS DE TERCEIROS","                 623,00","                   0,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","44905220 - EQUIPAMENTOS PARA INFORMATICA","              65.152,93","               4.000,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","44905232 - MOBILIARIO EM GERAL","              21.729,50","              13.206,00"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","44905234 - OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE","             331.171,43","              19.455,60"

"10 - SAUDE","302 - ASSISTENCIA HOSPITALAR E AMBULATORIAL","44905235 - EQUIP.E MOBIL.MED.-HOSPITALAR,ODONTOLOGICO","           2.715.124,88","             763.981,86"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31900111 - INATIVOS-RPPS","           3.522.677,61","             330.220,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31900114 - INATIVOS 13 SALARIO-RPPS","             280.094,64","              32.459,91"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31900701 - CONTRIBUICAO PATRONAL","             824.613,22","              68.449,06"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31901112 - PESSOAL CIVIL PAGO PELA UNIDADE","         224.650.059,06","          20.440.080,95"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31901129 - PESSOAL CIVIL PAGO PELA UNIDADE-13 SALARIO","          17.727.827,06","           2.178.165,21"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31901131 - PESSOAL CIVIL PAGO PELA UNIDADE-1/3 FERIAS","           6.582.816,68","             144.812,57"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31901136 - ABONO DE PERMANENCIA","           3.974.253,45","             470.712,23"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31901313 - FUNDO DE GARANTIA POR TEMPO DE SERVICO","           6.957.229,65","             712.177,54"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31901321 - FGTS-13 SALARIO","                 772,59","             621.851,88"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31901323 - PREVIDENCIA SOCIAL/PESSOAL CLT","          17.819.152,38","           2.757.527,58"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31901327 - ENC.PATRO.POR DEMISSAO DE SERVIDOR/EMPREGADO","                   0,00","             160.385,24"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31905921 - PENSAO JUDICIAL DE CARATER INDENIZATORIO","              44.920,15","               3.677,73"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31909412 - INDENIZ.POR DEMISSAO DE SERVID.OU EMPREG.","           3.720.226,67","             216.442,51"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31911301 - CONTRIB PATRONAL-SAO PAULO PREVIDENCIA-SPPRE","          30.258.790,16","           2.364.584,94"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","31911302 - CONTRIB ESTADO P/COBERTURA INSUF FIN-SPPREV","         303.783.362,53","          25.087.955,45"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33503977 - CONVENIOS C/ENTID.PRIVADAS S/FINS LUCRATIVOS","           8.383.438,63","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33900842 - AUXILIO FUNERAL - PODER EXECUTIVO","             135.387,16","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33900845 - AUXILIO FUNERAL - PODER EXECUTIVO - INATIVOS","             505.360,03","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33901401 - DIARIAS PESSOAL CIVIL","             174.729,00","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33901416 - DIARIAS NO EXTERIOR","             280.094,41","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33901801 - AUXILIO FINANCEIRO A ESTUDANTES","             212.456,28","              16.500,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903010 - GENEROS ALIMENTICIOS","               5.904,00","                 276,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903013 - MATERIAL E UTENS.P/REFEITORIO,COPA E COZINHA","              52.409,44","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903014 - MATERIAL DE LIMPEZA","              15.781,56","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903015 - ARTIGOS DE HIGIENE PESSOAL","               1.950,00","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903016 - MATERIAL DE ACONDICIONAMENTO E EMBALAGEM","              42.884,52","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903021 - GASOLINA AUTOMOTIVA","              70.471,47","               5.613,17"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903022 - DIESEL AUTOMOTIVO","             326.727,34","              15.149,03"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903023 - ETANOL AUTOMOTIVO","             504.328,50","               4.054,38"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903024 - OUTROS COMBUSTIVEIS E LUBRIFICANTES","             118.006,67","              37.404,22"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903030 - MEDICAMENTOS E INSUMOS FARMACEUTICOS","               1.405,09","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903031 - MATERIAL MEDICO,HOSPITALAR E ODONTOLOGICO","              37.523,12","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903032 - MATERIAL DE USO LABORATORIAL","              39.547,18","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903034 - MATERIAL DE USO VETERINARIO","              14.180,00","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903040 - MATERIAL EDUCATIVO E CULTURAL","              45.720,00","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903041 - MATERIAL DE ESCRITORIO PAPELARIA E IMPRESSOS","              92.965,49","               3.102,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903042 - MATERIAL PARA FOTOGRAFIA E FILMAGEM","               1.040,00","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903050 - PECAS DE REPOSICAO E ACESSORIOS","              75.860,99","              21.250,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903051 - FERRAM.AVULSAS NAO ACION.P/FORCA MOTRIZ","                 528,21","               1.131,70"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903054 - MATERIAL INSTALACAO ELETRICA E ELETRONICA","              36.941,66","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903055 - MATERIAL PARA TELECOMUNICACOES","               8.996,08","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903060 - MATERIAIS E SUPRIMENTOS DE INFORMATICA","              81.648,57","                 501,20"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903061 - PECAS E ACESSOR.E COMPONENTES DE INFORMATICA","             110.475,77","                  34,74"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903063 - FARDAMENTO,VESTUARIO,UNIFOR,TECIDO, AVIAMENT","              16.333,00","               2.027,60"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903066 - MATERIAL PROT.SEGUR.SOCORRO E SOBREVIVENCIA","              93.344,40","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903081 - ALIMENTOS PARA ANIMAIS","               2.600,00","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903090 - OUTROS MATERIAIS DE CONSUMO","           6.656.216,54","              10.727,80"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903342 - PASSAGENS AEREAS","             665.853,50","              21.983,52"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903343 - LOCACAO DE VEICULOS,AERONAVES E OUTROS","          10.992.349,23","           2.678.064,90"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903344 - VALE-TRANSPORTE","             461.426,40","              17.231,80"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903345 - OUTRAS DESP.C/TRANSPORTES E LOCOMOCAO","              17.356,30","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903346 - TRANSPORTE PARA LOCOMOCAO DE SERVIDORES","           2.319.180,09","              31.308,88"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903504 - SERVICOS DE CONSULTORIA-PESSOA JURIDICA","             123.211,20","              90.216,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903508 - CONSULTORIA EM TECNO. DA INFORM.PESSOA FISIC","                   0,00","              15.695,60"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903512 - ENCARG.SOCIAIS E OBRIG.FISCAIS AUDIT/CONS.","                   0,00","               5.628,77"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903611 - OUTRAS REMUNERACOES DE SERVICOS PESSOAIS","             114.866,50","              17.777,65"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903612 - ENCARGOS SOCIAIS E OBRIGACOES FISCAIS","              20.392,37","               7.485,53"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903613 - ESTAGIARIOS DIRETAMENTE CONTRATADOS","           2.459.525,86","             187.726,91"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903616 - AJUDA DE CUSTO A COLABORADORES EVENTUAIS","              88.225,49","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903625 - CURSOS, PALESTRAS","                 820,00","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903626 - SERVICOS TECNICOS E ESPECIALIZADOS","              25.931,11","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903673 - FORNEC.ALIMENTACAO PREPARADA-OUTROS","                 450,00","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903691 - LOCACAO DE IMOVEIS","              64.380,14","              10.062,88"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903699 - SERVICOS DIVERSOS DE CONSERVACAO E MANUTENCA","              29.979,10","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903795 - SERVICOS DE VIGILANCIA","              34.178,70","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903796 - SERVICOS DE LIMPEZA","              17.569,73","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903799 - OUTROS SERVICOS","             377.914,54","              47.649,37"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903903 - CONDOMINIOS","               4.320,00","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903912 - SERV.PROGRAMAS E APLICATIVOS DE INFORMATICA","           1.105.173,52","                 650,96"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903915 - LOC.DE MAQ. REPROGRAFICAS S/MAO DE OBRA","           1.834.171,84","             418.762,78"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903919 - LOCACAO DE MAQUINAS E EQUIPAMENTOS DIVERSOS","           2.020.525,23","             144.825,31"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903920 - INSTAL.MANUT.DE EQUIP.DE INFORMATICA","             533.804,31","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903925 - SERVICOS DE CORREIOS","             767.060,58","              88.191,03"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903926 - PUBLICIDADE LEGAL","              39.842,77","                 837,91"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903927 - GERENCIAMENTO DE ABASTECIMENTO DE COMBUSTIVE","              88.246,12","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903936 - DEDETIZACAO,DESINSETIZACAO E DESRATIZACAO","              18.123,65","               3.075,66"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903940 - FRETES E TRANSPORTES","             827.066,39","              59.975,74"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903941 - SERVICO DE LAVANDERIA","               1.088,40","                 238,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903942 - SEGURO DE VIDA","             141.920,77","              36.926,74"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903943 - ASSIN.DE JORNAIS,PERIODICOS E CLIPAGEM","             227.503,65","               2.219,83"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903944 - SEGURO DE VEICULO","              30.159,35","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903945 - OUTROS SEGUROS","             381.551,46","                  78,04"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903951 - CARGA DESCARGA EMPAC.PESAGEM DIST.LOG.ARMAZE","             147.834,22","              19.360,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903953 - PROJ.OU PESQ.DE CIENCIA,TECNOLOGIA E INOVACA","              38.400,00","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903954 - CONGRESSOS,SEMINARIOS,SIMPOSIOS E CONGENERES","              42.620,99","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903956 - ALIMEN.HOSPED.P/EVENTOS PROG.PELA INSTITUICA","                   0,00","                 164,50"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903957 - SERVICOS/APRESENTACOES ARTISTICAS E CULTURAI","               9.500,00","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903961 - CONTRATACAO DE CURSOS PARA SERVIDOR PUBLICO","           1.181.378,07","              31.061,90"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903963 - INSTAL.REPAR.MANUT.DIVI,PORTAS,CORT,PERS.AFI","              20.210,00","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903973 - FORNEC.ALIMENTACAO PREPARADA-DEMAIS SERV.PUB","              10.108,80","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903979 - CONSERVACAO E MANUTENCAO DE IMOVEIS","           5.053.430,15","             276.317,27"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903980 - CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT","           1.964.743,78","             105.835,60"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903982 - CONSERV.ESTRADAS E OUTROS BENS DE DOM.PUBLIC","                   0,00","             188.166,48"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903983 - SERVICOS GRAFICOS","             810.467,87","              70.069,13"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903992 - DESPESAS MIUDAS E DE PRONTO PAGAMENTO","             414.050,96","                   0,00"

"12 - EDUCACAO","122 - ADMINISTRACAO GERAL","33903999 - OUTROS SERVICOS DE TERCEIROS","          20.273.314,71","           2.457.789,96"

